City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1461,Naryan-Mar,RU,67.67,53.09,24.08,95,0,7.14,clear sky
1462,Phibun Mangsahan,TH,15.24,105.23,78.01,78,1,10.29,clear sky
1463,Suez,EG,29.97,32.53,70.95,84,0,6.67,clear sky
1464,Dali,CN,25.7,100.18,48.63,89,98,5.03,overcast clouds
1465,Sao Miguel Do Araguaia,BR,-13.28,-50.16,74.12,81,100,10.09,light rain
1466,Paramonga,PE,-10.67,-77.83,62.58,86,58,8.14,broken clouds
1467,Tarboro,US,35.9,-77.54,68.0,93,1,4.36,clear sky
1468,Ust-Ordynskiy,RU,52.8,104.75,30.2,92,0,4.47,clear sky
1469,Matamoros,MX,25.53,-103.25,89.6,14,5,10.09,clear sky
1470,Sibu,MY,2.3,111.82,77.0,94,40,6.93,scattered clouds
1471,Antsohihy,MG,-14.88,47.99,74.68,57,88,7.36,overcast clouds
1472,Kang,BW,-23.68,22.79,72.12,44,0,17.43,clear sky
1473,Manzil Kamil,TN,35.62,10.67,66.0,82,0,4.7,clear sky
1474,Amga,RU,60.9,131.96,18.79,95,100,1.19,overcast clouds
1475,Aden,YE,12.78,45.04,85.59,56,25,3.89,scattered clouds
1476,Seymour,US,38.96,-85.89,60.01,99,51,4.0,broken clouds
1477,Kovdor,RU,67.57,30.48,27.1,97,100,6.76,overcast clouds
1478,Goma,CD,-1.68,29.22,63.86,81,99,1.43,overcast clouds
1479,Shajapur,IN,23.43,76.27,74.62,53,92,4.74,overcast clouds
1480,Tahta,EG,26.77,31.5,75.2,49,0,6.93,clear sky
1481,Teberda,RU,43.45,41.74,44.4,49,99,5.35,overcast clouds
1482,Statesboro,US,32.45,-81.78,71.6,88,75,6.44,broken clouds
1483,Idenao,CM,4.25,9.0,76.14,82,98,2.73,overcast clouds
1484,The Valley,AI,18.22,-63.06,82.99,83,20,2.24,few clouds
1485,Nacala,MZ,-14.54,40.67,71.62,87,0,6.38,clear sky
1486,Kamalpur,IN,24.2,91.83,77.0,94,75,2.1,mist
1487,Irituia,BR,-1.77,-47.44,76.89,79,62,4.36,broken clouds
1488,Varkaus,FI,62.32,27.87,37.99,93,90,12.75,overcast clouds
1489,Gurupa,BR,-1.41,-51.64,76.6,86,45,3.87,scattered clouds
1490,Purpe,RU,64.48,76.69,17.35,97,0,8.25,clear sky
1491,Nabire,ID,-3.37,135.48,83.68,70,100,2.39,light rain
1492,Wuda,CN,39.5,106.71,42.44,49,0,2.86,clear sky
1493,Tolaga Bay,NZ,-38.37,178.3,64.27,67,11,5.35,few clouds
1494,Seddon,AU,-37.81,144.89,66.0,62,13,6.93,few clouds
1495,Ishigaki,JP,24.34,124.16,78.8,100,75,10.29,broken clouds
1496,Pirapozinho,BR,-22.28,-51.5,72.91,77,39,12.35,scattered clouds
1497,Nuevo Casas Grandes,MX,30.42,-107.92,72.0,23,1,1.99,clear sky
1498,Excelsior Springs,US,39.34,-94.23,48.0,100,90,4.7,mist
1499,Dong Hoi,VN,17.48,106.6,72.3,76,98,12.26,overcast clouds
1500,Bagan,RU,54.1,77.66,42.3,84,100,16.17,overcast clouds
1501,Maun,BW,-19.98,23.42,77.0,53,0,12.75,clear sky
1502,Tierranueva,MX,21.68,-100.57,61.99,59,0,7.02,clear sky
1503,Krasnyy Luch,UA,48.14,38.94,42.48,70,100,5.88,overcast clouds
1504,Leopold,AU,-38.18,144.47,62.01,72,90,6.93,overcast clouds
1505,Bagdarin,RU,54.43,113.6,21.29,82,0,2.51,clear sky
1506,Paola,IT,39.36,16.04,50.0,93,82,8.05,broken clouds
1507,Niort,FR,46.33,-0.33,59.0,92,39,5.99,light rain
1508,Tilichiki,RU,60.47,166.1,39.69,88,100,6.87,light rain
1509,Ayagoz,KZ,47.97,80.44,46.56,49,78,14.47,broken clouds
1510,Mednogorskiy,RU,43.92,41.18,45.79,52,100,4.45,overcast clouds
1511,Uvalde,US,29.37,-99.77,82.4,48,1,8.05,clear sky
1512,Porkhov,RU,57.77,29.56,44.6,93,100,4.47,mist
1513,Tepalcatepec,MX,19.18,-102.85,79.81,70,88,1.66,light rain
1514,Ozark,US,37.02,-93.21,72.0,79,0,7.99,clear sky
1515,Angul,IN,20.85,85.1,74.32,89,35,6.22,scattered clouds
1516,Freeport,US,40.66,-73.58,64.99,100,90,5.82,mist
1517,Kashi,CN,39.45,75.98,46.4,33,0,6.71,clear sky
1518,Mayna,RU,54.11,47.62,27.84,95,0,8.75,clear sky
1519,Boa Vista,BR,2.82,-60.67,84.2,54,41,8.05,light rain
1520,Longyan,CN,25.11,117.02,72.0,70,100,1.01,overcast clouds
1521,Murgab,TM,37.5,61.97,53.6,54,75,9.17,broken clouds
1522,Whitehorse,CA,60.72,-135.05,21.2,53,20,6.93,few clouds
1523,Lenger,KZ,42.18,69.88,50.0,48,75,8.95,broken clouds
1524,Peleduy,RU,59.63,112.74,26.33,96,98,6.02,overcast clouds
1525,Alice,US,27.75,-98.07,82.4,83,1,12.75,clear sky
1526,Posse,BR,-14.09,-46.37,73.18,79,100,5.95,overcast clouds
1527,Krasnaya Gorka,RU,55.2,56.67,29.46,95,100,12.39,overcast clouds
1528,North Battleford,CA,52.78,-108.28,24.8,73,90,18.34,overcast clouds
1529,Elko,US,41.0,-115.5,68.0,22,1,17.22,clear sky
1530,Greenwood,US,34.17,-82.12,64.99,100,1,4.38,clear sky
1531,Clarence Town,AU,-32.58,151.78,79.0,60,75,16.11,broken clouds
1532,Bako,ET,5.78,36.57,62.35,90,31,4.05,scattered clouds
1533,Sarankhola,BD,22.31,89.79,75.33,97,100,8.72,moderate rain
1534,Stornoway,GB,58.21,-6.39,46.4,87,100,23.04,overcast clouds
1535,Forest Grove,US,45.52,-123.11,52.0,53,1,14.99,clear sky
1536,Calama,CL,-22.47,-68.93,64.4,13,58,18.34,broken clouds
1537,Coleraine,GB,55.13,-6.67,50.0,93,90,17.22,light rain
1538,Palmer,US,42.16,-72.33,68.0,77,75,6.93,broken clouds
1539,Chingola,ZM,-12.53,27.88,70.84,40,100,5.41,overcast clouds
1540,Kharp,RU,66.8,65.81,17.65,92,100,6.67,overcast clouds
1541,Inuvik,CA,68.35,-133.72,17.6,78,20,4.7,few clouds
1542,Sundumbili,ZA,-29.13,31.4,62.6,88,75,5.82,broken clouds
1543,Nyurba,RU,63.28,118.33,15.76,96,71,4.52,broken clouds
1544,Litovko,RU,49.24,135.17,49.15,72,38,10.89,scattered clouds
1545,Koutiala,ML,12.39,-5.46,82.54,36,46,5.73,scattered clouds
1546,Nova Russas,BR,-4.71,-40.56,83.21,45,83,3.91,broken clouds
1547,Trebisacce,IT,39.87,16.53,50.0,65,65,3.09,broken clouds
1548,Ucluelet,CA,48.93,-125.55,53.6,58,20,11.41,few clouds
1549,Chihuahua,MX,28.5,-106.0,86.0,19,5,14.99,clear sky
1550,Farafangana,MG,-22.82,47.83,70.36,84,51,5.03,broken clouds
1551,Wonthaggi,AU,-38.6,145.59,64.99,73,100,4.74,overcast clouds
1552,Bertoua,CM,4.58,13.68,67.19,96,100,1.7,light rain
1553,Vysokogornyy,RU,50.12,139.15,46.09,74,100,4.59,overcast clouds
1554,Aleksandrovsk-Sakhalinskiy,RU,50.9,142.16,54.45,76,100,18.16,light rain
1555,La Union,PE,-5.4,-80.75,68.56,71,3,14.54,clear sky
1556,Hailar,CN,49.2,119.7,25.57,88,0,8.23,clear sky
1557,Malanje,AO,-9.54,16.34,65.07,90,100,3.36,overcast clouds
1558,Krasna,UA,48.58,24.7,45.14,62,100,6.8,overcast clouds
1559,Omboue,GA,-1.57,9.26,76.39,90,100,7.29,moderate rain
1560,Indaparapeo,MX,19.78,-100.97,69.8,56,40,5.82,scattered clouds
1561,Maceio,BR,-9.67,-35.74,75.2,88,40,3.36,scattered clouds
1562,Clearlake,US,38.96,-122.63,77.0,41,23,2.33,few clouds
1563,Guane,CU,22.2,-84.09,76.98,87,99,8.46,light rain
1564,Beyneu,KZ,45.32,55.2,41.65,67,100,9.22,overcast clouds
1565,Rio Verde De Mato Grosso,BR,-18.92,-54.84,79.0,56,1,3.09,clear sky
1566,Northallerton,GB,54.34,-1.43,53.6,81,100,5.82,overcast clouds
1567,Bangassou,CF,4.74,22.82,70.29,98,100,3.18,moderate rain
1568,Caernarfon,GB,53.14,-4.27,51.8,71,84,17.22,broken clouds
1569,Tigil,RU,57.8,158.67,39.36,74,91,6.6,overcast clouds
1570,Barra,BR,-11.09,-43.14,79.03,42,0,7.99,clear sky
1571,Karpogory,RU,64.0,44.45,23.77,99,34,3.31,scattered clouds
1572,Kolosovka,RU,56.47,73.61,32.63,94,33,12.46,scattered clouds
1573,Itapolis,BR,-21.6,-48.81,73.53,71,82,13.8,broken clouds
1574,Kalnibolotskaya,RU,46.01,40.46,48.0,51,100,1.95,overcast clouds
1575,Ushtobe,KZ,45.25,77.98,52.05,37,76,8.66,broken clouds
1576,Taltal,CL,-25.4,-70.48,57.96,76,8,3.83,clear sky
1577,Lafiagi,NG,8.87,5.42,77.36,68,64,1.59,broken clouds
1578,Providencia,MX,28.72,-111.58,84.99,75,0,5.01,clear sky
1579,Kodinar,IN,20.79,70.7,79.84,81,6,9.75,clear sky
1580,Matale,LK,7.47,80.62,72.57,87,30,4.54,scattered clouds
1581,Knoxville,US,35.96,-83.92,69.8,100,1,3.15,clear sky
1582,Jaen,ES,38.0,-3.5,56.82,74,100,2.33,overcast clouds
1583,Merke,KZ,42.87,73.18,51.53,40,100,8.97,overcast clouds
1584,Kirkwood,US,38.58,-90.41,57.0,93,40,6.93,mist
1585,Vredendal,ZA,-31.67,18.5,62.82,30,0,2.8,clear sky
1586,Bandundu,CD,-3.32,17.37,72.59,93,99,2.44,overcast clouds
1587,Ocos,GT,14.51,-92.19,80.6,88,75,7.65,broken clouds
1588,Marsciano,IT,42.91,12.34,50.0,57,0,1.01,clear sky
1589,Talcahuano,CL,-36.72,-73.12,55.4,76,0,13.87,clear sky
1590,Jieshi,CN,22.81,115.83,73.99,67,9,3.0,clear sky
1591,Melfort,CA,52.87,-104.62,24.8,53,75,8.05,broken clouds
1592,Santa Lucia,ES,27.91,-15.54,66.99,88,75,10.29,broken clouds
1593,Khargone,IN,21.82,75.6,76.14,78,0,0.69,clear sky
1594,Zhigalovo,RU,54.81,105.16,33.04,91,12,2.95,few clouds
1595,Batangafo,CF,7.3,18.28,70.9,89,92,3.04,overcast clouds
1596,Shchors,UA,51.82,31.95,46.54,80,100,5.86,light rain
1597,Yakeshi,CN,49.28,120.73,23.0,92,0,8.03,clear sky
1598,Preobrazheniye,RU,42.9,133.91,59.79,75,3,4.52,clear sky
1599,Malanville,BJ,11.87,3.39,79.21,42,0,3.15,clear sky
1600,Cimarron Hills,US,38.86,-104.7,60.8,31,40,13.87,scattered clouds
1601,Penzance,GB,50.12,-5.54,53.6,93,0,12.75,clear sky
1602,Camacupa,AO,-12.02,17.48,64.83,83,99,3.69,overcast clouds
1603,Natchez,US,31.56,-91.4,75.2,83,1,3.36,clear sky
1604,Kannod,IN,22.67,76.73,74.59,51,78,1.9,broken clouds
1605,Dwarka,IN,22.24,68.97,81.37,62,86,8.55,overcast clouds
1606,Awjilah,LY,29.11,21.29,62.15,58,0,9.98,clear sky
1607,Pandan,PH,14.05,124.17,86.0,70,91,10.45,overcast clouds
1608,Rosarito,MX,32.33,-117.03,69.8,72,40,6.93,scattered clouds
1609,Labrea,BR,-7.26,-64.8,74.48,92,57,1.57,moderate rain
1610,Guerrero,MX,17.67,-100.0,69.21,79,100,2.66,light rain
1611,Sant Julia De Loria,AD,42.46,1.48,53.01,82,84,11.01,light rain
1612,Mackenzie,CA,55.3,-123.17,23.0,49,90,6.93,overcast clouds
1613,Pella,RU,59.78,30.82,39.2,93,90,6.71,mist
1614,Batan,CR,10.08,-83.34,77.0,94,100,3.36,overcast clouds
1615,Panaba,MX,21.28,-88.27,77.07,92,74,7.45,broken clouds
1616,Bystrice Nad Pernstejnem,CZ,49.52,16.26,44.01,92,0,4.38,clear sky
1617,Kearney,US,40.7,-99.08,44.6,93,90,8.05,mist
1618,Baghdad,IQ,33.34,44.4,68.0,42,0,3.36,clear sky
1619,Senador Jose Porfirio,BR,-2.59,-51.95,80.83,71,49,5.57,scattered clouds
1620,Vilkaviskis,LT,54.65,23.03,50.56,83,100,12.55,light rain
1621,Crestview,US,30.76,-86.57,75.2,83,1,6.04,clear sky
1622,Bhilwara,IN,25.35,74.63,76.32,46,6,5.7,clear sky
1623,Severnoye,RU,56.35,78.36,38.79,89,100,11.45,overcast clouds
1624,Almaznyy,RU,48.04,40.05,46.4,65,100,4.47,overcast clouds
1625,Rietberg,DE,51.8,8.43,63.0,84,22,3.0,few clouds
1626,Khandyga,RU,62.67,135.6,21.16,95,100,2.44,overcast clouds
1627,Onverwacht,SR,5.58,-55.18,84.2,94,20,2.24,few clouds
1628,Abu Samrah,SY,35.3,37.18,62.49,88,0,6.2,clear sky
1629,Bundibugyo,UG,0.74,30.04,66.79,81,89,1.97,overcast clouds
1630,Colomi,BO,-17.35,-65.87,64.4,48,20,4.27,few clouds
1631,Kochubey,RU,44.39,46.58,50.81,50,100,4.9,overcast clouds
1632,Porto Novo,BJ,6.5,2.6,77.77,90,5,4.36,clear sky
1633,Ilebo,CD,-4.32,20.58,70.97,96,92,1.92,overcast clouds
1634,Mahanoro,MG,-19.9,48.8,68.85,82,19,2.28,few clouds
1635,Kozlovo,RU,56.52,36.27,37.44,96,100,3.27,overcast clouds
1636,Novodmitriyevskaya,RU,44.83,38.88,44.6,93,40,2.24,scattered clouds
1637,Jiexiu,CN,37.02,111.91,52.09,37,0,8.25,clear sky
1638,Buin,CL,-33.73,-70.75,64.0,55,0,10.29,clear sky
1639,Svetlyy,RU,54.67,20.13,51.8,87,20,8.95,few clouds
1640,Castelo Branco,PT,39.82,-7.49,55.99,96,0,1.01,clear sky
1641,Tamandare,BR,-8.76,-35.1,76.59,87,13,8.05,few clouds
1642,Iralaya,HN,15.0,-83.23,80.19,84,79,8.79,broken clouds
1643,Vershino-Shakhtaminskiy,RU,51.3,117.89,24.22,80,0,4.38,clear sky
1644,Kitami,JP,43.8,143.89,60.01,66,75,9.17,broken clouds
1645,Tevriz,RU,57.51,72.4,31.17,98,62,6.69,broken clouds
1646,Enkhuizen,NL,52.7,5.28,57.0,95,15,17.72,few clouds
1647,Albania,AL,41.0,20.0,46.4,87,6,3.36,clear sky
1648,Waddan,LY,29.16,16.14,60.93,67,0,10.6,clear sky
1649,Bowmore,US,34.94,-79.3,69.01,93,1,3.36,clear sky
1650,Sijunjung,ID,-0.69,100.95,73.36,91,100,2.24,overcast clouds
1651,Stirling,GB,56.12,-3.94,48.99,96,96,2.33,light rain
1652,Melilla,ES,35.29,-2.94,68.0,88,89,5.82,overcast clouds
1653,Mahuva,IN,21.09,71.76,81.21,75,4,10.18,clear sky
1654,Coos Bay,US,43.37,-124.22,59.0,67,1,17.22,clear sky
1655,Locri,IT,38.24,16.26,42.01,69,98,6.04,overcast clouds
1656,Ler,SS,8.3,30.14,72.28,91,31,1.63,light rain
1657,Metro,ID,-5.11,105.31,81.3,75,100,2.64,overcast clouds
1658,Vilhena,BR,-12.74,-60.15,73.42,74,10,1.45,clear sky
1659,Paraibano,BR,-6.43,-43.98,78.48,34,0,1.74,clear sky
1660,Feijo,BR,-8.16,-70.35,75.61,81,1,0.83,clear sky
1661,Zarichne,UA,51.81,26.13,48.33,73,100,8.61,overcast clouds
1662,Denpasar,ID,-8.65,115.22,84.2,83,40,9.17,scattered clouds
1663,Balaguer,ES,41.79,0.81,62.01,82,100,11.41,overcast clouds
1664,Siguiri,GN,11.67,-9.5,76.19,54,39,1.52,scattered clouds
1665,Hailey,US,43.52,-114.32,46.4,42,5,4.7,clear sky
1666,Outjo,NA,-20.12,16.15,58.05,49,45,11.23,scattered clouds
1667,Yizheng,CN,24.67,103.43,50.18,73,36,4.5,scattered clouds
1668,Babol,IR,36.55,52.68,63.95,81,99,2.91,overcast clouds
1669,Huanren,CN,41.26,125.37,43.79,60,0,4.7,clear sky
1670,Kotri,PK,25.37,68.31,76.8,17,12,5.97,few clouds
1671,La Sarre,CA,48.8,-79.2,33.06,96,92,5.14,overcast clouds
1672,Koslan,RU,63.46,48.9,22.21,97,22,5.61,few clouds
1673,Salinopolis,BR,-0.61,-47.36,80.47,78,84,13.15,broken clouds
1674,Kaltasy,RU,55.97,54.8,28.0,95,98,13.2,light snow
1675,Severo-Yeniseyskiy,RU,60.37,93.04,33.71,96,100,5.37,overcast clouds
1676,New Castle,US,41.0,-80.35,62.01,87,90,1.43,overcast clouds
1677,Caete,BR,-19.88,-43.67,68.0,88,37,11.41,light rain
1678,Omuta,JP,33.03,130.45,66.99,100,75,2.24,moderate rain
1679,Suntar,RU,62.14,117.63,15.78,94,0,3.94,clear sky
1680,Uvat,RU,59.14,68.9,30.06,98,100,6.87,overcast clouds
1681,Zaros,GR,35.13,24.9,64.0,87,40,4.7,scattered clouds
1682,Asekeyevo,RU,53.57,52.8,28.74,95,25,10.4,scattered clouds
1683,Pietarsaari,FI,63.65,22.68,39.2,100,90,9.17,light intensity drizzle
1684,Velyka Bahachka,UA,49.79,33.72,47.34,78,100,4.72,light rain
1685,Kuah,MY,6.33,99.84,80.6,88,40,4.7,scattered clouds
1686,Orange,US,33.7,-117.77,70.0,73,40,8.05,scattered clouds
1687,San Andres,CO,12.58,-81.7,82.4,83,40,2.24,scattered clouds
1688,Were Ilu,ET,10.6,39.43,45.36,66,0,5.26,clear sky
1689,Yuza,JP,39.0,139.92,62.6,63,75,9.17,broken clouds
1690,Drawsko Pomorskie,PL,53.53,15.81,55.4,71,0,10.29,clear sky
1691,Podporozhye,RU,60.91,34.17,30.4,97,100,6.17,overcast clouds
1692,Gobabis,NA,-22.45,18.97,71.74,20,4,17.6,clear sky
1693,Tulsipur,NP,28.13,82.3,65.26,73,0,3.94,clear sky
1694,Tukums,LV,56.97,23.16,50.0,93,90,11.41,light rain
1695,Rawah,IQ,34.48,41.91,71.28,29,0,7.58,clear sky
1696,Bacolod,PH,10.67,122.95,84.7,71,54,11.79,broken clouds
1697,Ibra,OM,22.69,58.53,63.27,29,10,3.85,clear sky
1698,Shaki,AZ,41.08,47.17,55.4,87,90,4.7,overcast clouds
1699,Artigas,UY,-30.4,-56.47,66.38,77,0,21.12,clear sky
1700,Rio Gallegos,AR,-51.62,-69.22,51.8,57,100,3.36,overcast clouds
1701,Katobu,ID,-4.94,122.53,88.97,49,97,2.91,overcast clouds
1702,Ngunguru,NZ,-35.62,174.5,63.57,69,93,6.98,overcast clouds
1703,Itauna,BR,-20.08,-44.58,66.38,89,1,6.31,moderate rain
1704,Izhma,RU,65.01,53.91,22.75,96,99,7.45,overcast clouds
1705,Sokyryany,UA,48.45,27.42,43.0,93,100,2.64,overcast clouds
1706,Canyon Lake,US,29.88,-98.26,79.0,64,0,8.7,clear sky
1707,Iberia,US,29.95,-91.75,78.8,73,1,6.93,clear sky
1708,Joutseno,FI,61.12,28.51,39.2,100,90,8.05,light intensity drizzle
1709,Gaya,IN,24.78,85.0,75.2,94,40,0.49,mist
1710,Saryg-Sep,RU,51.5,95.6,28.35,94,35,3.38,scattered clouds
1711,Okahandja,NA,-21.98,16.92,69.8,30,95,1.12,overcast clouds
1712,Diapaga,BF,12.07,1.79,79.45,36,0,3.51,clear sky
1713,Ribeira Brava,PT,32.65,-17.07,62.6,72,40,9.17,light intensity shower rain
1714,Bikin,RU,46.82,134.26,48.4,58,100,7.38,overcast clouds
1715,Gramsh,AL,40.87,20.18,55.31,45,2,3.78,clear sky
1716,Delvada,IN,20.77,71.03,80.06,80,19,8.19,few clouds
1717,Methoni,GR,36.82,21.7,63.0,93,32,5.21,scattered clouds
1718,Port Angeles,US,48.12,-123.43,51.8,57,75,4.7,broken clouds
1719,Batagay-Alyta,RU,67.8,130.41,11.88,92,100,2.1,overcast clouds
1720,Poya,NC,-21.35,165.15,81.23,58,52,3.53,broken clouds
1721,Anda,CN,46.4,125.32,36.41,70,0,12.57,clear sky
1722,Haapiti,PF,-17.57,-149.87,80.01,83,75,11.41,shower rain
1723,Sivaki,RU,52.63,126.75,26.31,89,91,15.35,overcast clouds
1724,Innisfail,AU,-17.53,146.03,80.4,63,0,7.09,clear sky
1725,Norwalk,US,33.9,-118.08,70.0,68,1,6.93,clear sky
1726,Tamala,RU,52.54,43.25,34.3,94,100,4.63,light rain
1727,Colares,PT,38.8,-9.45,59.0,91,0,8.01,light rain
1728,Moroto,UG,2.53,34.67,69.1,66,37,3.83,scattered clouds
1729,Elbeuf,FR,49.29,1.0,54.0,100,0,9.17,clear sky
1730,Pitimbu,BR,-7.47,-34.81,77.0,94,75,5.82,broken clouds
1731,Teguise,ES,29.06,-13.56,69.8,83,20,8.01,few clouds
1732,Merrill,US,45.18,-89.68,35.6,80,75,8.05,broken clouds
1733,Yamoussoukro,CI,6.82,-5.28,71.6,100,20,2.95,few clouds
1734,Ikom,NG,5.97,8.71,73.6,96,50,1.48,scattered clouds
1735,Taber,CA,49.82,-112.15,25.0,92,90,17.22,overcast clouds
1736,Kapenguria,KE,1.25,35.09,57.0,85,47,3.53,scattered clouds
1737,Nouakchott,MR,18.09,-15.98,80.6,69,0,8.05,clear sky
1738,Bairiki,KI,1.33,172.98,81.37,67,0,9.22,clear sky
1739,Simao,CN,22.79,100.97,60.98,69,66,2.37,broken clouds
1740,Yangliuqing,CN,39.14,117.0,50.0,37,0,8.95,clear sky
1741,Monchique,PT,37.32,-8.56,57.0,93,0,3.62,light rain
1742,Hanover,DE,52.37,9.73,64.4,68,79,17.22,broken clouds
1743,Hillsborough,US,37.57,-122.38,69.8,49,20,17.22,few clouds
1744,Talwandi Bhai,IN,30.85,74.93,63.1,29,0,3.53,clear sky
1745,Chintamani,IN,13.4,78.07,71.6,100,75,1.12,broken clouds
1746,Boromo,BF,11.75,-2.93,85.91,37,99,3.71,overcast clouds
1747,Lom Sak,TH,16.78,101.24,73.4,100,75,2.24,broken clouds
1748,Ayan,RU,56.45,138.17,40.51,93,100,7.87,light rain
1749,Nanakuli,US,21.39,-158.15,82.4,100,90,6.93,heavy intensity rain
1750,San Diego,US,32.72,-117.16,70.0,64,40,6.93,scattered clouds
1751,Ranau,MY,5.95,116.66,82.4,78,20,4.7,few clouds
1752,Puerto Baquerizo Moreno,EC,-0.9,-89.6,68.63,86,95,13.87,overcast clouds
1753,Norfolk,US,42.17,-71.25,68.0,88,75,6.93,broken clouds
1754,Gorin,RU,51.2,136.67,49.96,77,100,8.37,light rain
1755,Madera,US,37.17,-119.83,66.99,44,0,2.21,clear sky
1756,Nayudupeta,IN,13.9,79.9,78.8,88,75,3.58,broken clouds
1757,Kerman,IR,30.28,57.08,35.6,19,0,1.54,clear sky
1758,Balad,IQ,34.02,44.15,72.54,26,0,9.64,clear sky
1759,General Bravo,MX,25.8,-99.17,84.38,50,19,10.07,few clouds
1760,Mbour,SN,14.42,-16.96,78.8,94,98,10.29,overcast clouds
1761,Kasulu,TZ,-4.58,30.1,69.8,94,75,2.59,broken clouds
1762,Kandiari,PK,26.92,68.52,72.05,16,0,4.79,clear sky
1763,Dafeng,CN,23.45,108.59,68.52,54,0,10.78,clear sky
1764,Rassvet,RU,46.83,40.75,46.6,54,100,3.47,overcast clouds
1765,Arbagar,RU,51.94,116.28,28.45,83,0,3.91,clear sky
1766,Kapit,MY,2.02,112.93,82.65,76,61,1.83,broken clouds
1767,Thessalon,CA,46.25,-83.57,42.8,78,90,12.68,overcast clouds
1768,Qeshm,IR,26.96,56.27,64.4,63,0,4.7,clear sky
1769,Nurobod,UZ,40.91,69.8,55.4,42,20,2.24,smoke
1770,Asilah,MA,35.47,-6.03,68.0,68,40,4.7,scattered clouds
1771,Liberal,US,37.04,-100.92,53.6,100,90,10.29,mist
1772,Marovoay,MG,-16.1,46.63,75.2,47,20,8.05,few clouds
1773,Zaranj,AF,30.97,61.88,62.6,20,0,20.8,clear sky
1774,Thetford Mines,CA,46.09,-71.3,55.0,91,100,1.99,light rain
1775,Na Wa,TH,17.49,104.1,68.0,94,100,3.22,overcast clouds
1776,Oksfjord,NO,70.24,22.35,26.6,79,2,14.99,clear sky
1777,Suksun,RU,57.14,57.39,27.3,96,100,13.0,overcast clouds
1778,Kambove,CD,-10.88,26.6,65.37,87,98,1.05,light rain
1779,Oskemen,KZ,49.96,82.61,51.8,37,75,13.42,broken clouds
1780,Noormarkku,FI,61.59,21.87,48.2,100,90,5.82,mist
1781,Gali,GE,42.63,41.74,55.13,56,10,3.96,clear sky
1782,Tateyama,JP,34.98,139.87,66.0,72,75,13.87,light rain
1783,Puri,IN,19.8,85.85,77.0,100,75,9.17,moderate rain
1784,Kyshtovka,RU,56.55,76.63,35.38,88,100,16.11,overcast clouds
1785,Barsovo,RU,61.17,73.17,30.2,100,75,6.71,light shower snow
1786,Kenai,US,60.55,-151.26,42.8,38,1,12.75,clear sky
1787,Oistins,BB,13.07,-59.53,82.4,78,40,12.75,scattered clouds
1788,Santa Isabel Do Rio Negro,BR,-0.41,-65.02,74.7,96,3,1.9,moderate rain
1789,Nador,MA,35.17,-2.93,68.0,88,93,5.82,overcast clouds
1790,Kalaleh,IR,37.38,55.49,59.0,87,90,1.97,overcast clouds
1791,Tall Kayf,TR,37.08,41.07,69.8,32,0,9.17,clear sky
1792,Njeru,UG,0.42,33.17,64.74,92,70,3.09,broken clouds
1793,Piltene,LV,57.22,21.67,53.6,93,90,10.29,overcast clouds
1794,Andros Town,BS,24.7,-77.77,80.76,77,61,21.52,broken clouds
1795,Kuytun,RU,54.34,101.5,31.21,90,100,8.05,overcast clouds
1796,Larap,PH,14.3,122.65,85.91,72,72,11.1,light rain
1797,Bastia,FR,42.67,9.33,64.0,93,40,4.7,scattered clouds
1798,Moshi,TZ,-3.35,37.33,64.4,82,20,2.08,few clouds
1799,Mocorito,MX,25.48,-107.92,87.01,71,0,5.01,clear sky
1800,Lodja,CD,-3.48,23.43,71.56,85,100,1.66,overcast clouds
1801,Dicabisagan,PH,17.08,122.42,85.64,71,100,14.47,overcast clouds
1802,Wundanyi,KE,-3.4,38.36,57.02,100,100,3.58,overcast clouds
1803,Skibbereen,IE,51.55,-9.27,41.0,93,20,6.93,few clouds
1804,Pelym,RU,61.01,62.0,28.92,98,100,4.18,overcast clouds
1805,Eydhafushi,MV,5.1,73.07,82.13,77,26,13.18,light rain
1806,Sabratah,LY,32.79,12.49,68.59,55,0,13.33,clear sky
1807,Hopelchen,MX,19.77,-89.85,82.4,83,75,6.93,broken clouds
1808,Mishelevka,RU,52.86,103.17,31.71,91,7,5.68,clear sky
1809,Red Bluff,US,40.18,-122.24,87.8,11,1,11.41,clear sky
1810,Anjozorobe,MG,-18.4,47.87,55.4,82,40,6.93,scattered clouds
1811,Ajdabiya,LY,30.76,20.23,65.08,49,4,7.0,clear sky
1812,Raga,SS,8.46,25.68,70.9,88,100,4.03,overcast clouds
1813,Trat,TH,12.5,102.5,74.21,82,100,7.87,light rain
1814,Mana,GF,5.66,-53.78,80.31,81,63,10.04,broken clouds
1815,Nara,JP,34.69,135.8,72.0,64,75,6.93,broken clouds
1816,Kefamenanu,ID,-9.45,124.48,89.89,36,0,2.84,clear sky
1817,Portree,GB,57.41,-6.19,46.0,89,96,15.01,light rain
1818,Batsfjord,NO,70.63,29.72,27.68,94,11,7.94,few clouds
1819,Batalha,BR,-9.68,-37.12,71.71,92,29,7.07,scattered clouds
1820,Hinton,CA,53.4,-117.59,15.24,93,100,2.8,overcast clouds
1821,Navalmoral De La Mata,ES,39.89,-5.54,52.0,95,96,2.57,light rain
1822,Varna,BG,43.22,27.92,48.0,93,0,4.43,clear sky
